allowedToOperate,bipdInsuranceOnFile,bipdInsuranceRequired,bipdRequiredAmount,bondInsuranceOnFile,bondInsuranceRequired,brokerAuthorityStatus,cargoInsuranceOnFile,cargoInsuranceRequired,censusTypeId,commonAuthorityStatus,contractAuthorityStatus,crashTotal,dbaName,dotNumber,driverInsp,driverOosInsp,driverOosRate,driverOosRateNationalAverage,ein,fatalCrash,hazmatInsp,hazmatOosInsp,hazmatOosRate,hazmatOosRateNationalAverage,injCrash,isPassengerCarrier,issScore,legalName,mcs150Outdated,oosDate,oosRateNationalAverageYear,phyCity,phyCountry,phyState,phyStreet,phyZipcode,reviewDate,reviewType,safetyRating,safetyRatingDate,safetyReviewDate,safetyReviewType,snapshotDate,statusCode,totalDrivers,totalPowerUnits,towawayCrash,vehicleInsp,vehicleOosInsp,vehicleOosRate,vehicleOosRateNationalAverage,carrierOperation.carrierOperationCode,carrierOperation.carrierOperationDesc
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002487,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DAVID EELLS,N,0,2009-2010,ROSSVILLE,US,IL,13067 E 3550 N ROAD,60963,0,0,0,0,0,0,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,750,Y,750,0,u,N,0,u,0,N,I,0,0,1002491,0,0,0,5.51,731368389,0,0,0,0,4.5,0,0,0,LEMCO ENTERPRISES INC,N,0,2009-2010,ARDMORE,US,OK,3204 HALE RD,73401,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002503,0,0,0,5.51,630849325,0,0,0,0,4.5,0,0,0,EQUIPMENT APPRAISERS & BROKERS INC,N,0,2009-2010,MOBILE,US,AL,3965 COTTAGEHILL ROAD,36609,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,R & G TRUCKING,1002517,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RAMIRO AVILA MORALES,N,0,2009-2010,WHITTIER,US,CA,7135 CULLY AVE,90606,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002518,0,0,0,5.51,300317568,0,0,0,0,4.5,0,0,0,REBECCA MCCORMICK,N,2009-11-28,2009-2010,MCMINNVILLE,US,TN,2700 WEST GREEN HILL ROAD,37110,2009-03-31,C,C,2009-06-02,2009-03-31,C,0,I,5,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002524,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DAVID TRANSPORT,N,0,2009-2010,WEST JORDAN,US,UT,6869 W GRAND VALLEY PLACE,84081,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002529,0,0,0,5.51,161707574,0,0,0,0,4.5,0,0,0,GUY JEAN TRUCKING,N,0,2009-2010,BRADFORD,US,MA,38 SUN VALLEY DRIVE,01835,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002531,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LES SICHINI HORSE TRANSPORTATION INC,N,0,2009-2010,ODENVILLE,US,AL,304 ARADON DRIVE,35120,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,0,1002543,0,0,0,5.51,260013487,0,0,0,0,4.5,0,0,0,M G M TOURS INC,N,0,2009-2010,BROOKLYN,US,NY,1924 STUART ST,11229,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,0,1002549,0,0,0,5.51,61637260,0,0,0,0,4.5,0,0,0,ADJS TRAVELS LLC,N,0,2009-2010,DANBURY,US,CT,2005 EATON COURT,06810,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,0,1002550,0,0,0,5.51,820436383,0,0,0,0,4.5,0,0,0,R & R PET FOODS INC,N,0,2009-2010,LEWISTON,US,ID,2801 MAIN STREET,83501,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,TRG TRUCKING,1002552,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RAMON GONZALEZ,N,0,2009-2010,BROWNSVILLE,US,TX,564 N IOWA AVE,78521,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002557,0,0,0,5.51,311613967,0,0,0,0,4.5,0,0,0,MICHAEL TODD GILBERT,N,0,2009-2010,VALE,US,NC,4474 GILBERT RD,28168,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,N C TRUCKING OF FLORIDA,1002571,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,NELSON CASTRO,N,0,2009-2010,ST CLOUD,US,FL,3353 KELSEY LANE,34772,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,B & A TRUCKING,1002578,0,0,0,5.51,202224911,0,0,0,0,4.5,0,0,0,B & A HOLDINGS,N,0,2009-2010,BLOOMFIELD,US,NM,12 CR 4760,87413,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,5,u,0,I,N,0,0,1002587,0,0,0,5.51,753019932,0,0,0,0,4.5,0,0,0,TRELEAVEN LIVESTOCK & TRANSPORT LTD,N,0,2009-2010,MILESTONE,CA,SK,930 PRAIRIE AVE,S0G 3L0,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,R K TRUCKING,1002588,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RICHARD L KALLENBACH,N,0,2009-2010,ARVADA,US,CO,6070 W 76TH AVE,80003-2938,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,WHIRLWIND EXPEDITE,1002590,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,1496535 ONTARIO INC,N,0,2009-2010,ETOBICOKE,CA,ON,3-1750 THE QUEENSWAY # 157,M9C 5H5,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,REIS RAINBOW ENTERPRISE,1002592,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,UBALDINO D REIS,N,0,2009-2010,RIDGEFIELD PARK,US,NJ,17 TEANECK RD,07660,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002595,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,OVIDE ROUILLARD INC,N,0,2009-2010,SHERBROOKE,CA,QC,8750 BOUL BOURQUE,J1N 0G2,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002596,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,9090-5175 QUEBEC INC,N,0,2009-2010,POINT DU LAC,CA,QC,1480 NOTRE-DAME,G0X 1Z0,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CONFEDERATE ENTERPRISE,1002598,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DONALD FREDDY MAYS,N,0,2009-2010,CHESTERFIELD,US,VA,6941 COURT HOUSE ROAD,23832,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CANDIDO ESPINOZA TRUCKING,1002602,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CANDIDO ESPINOZA,N,0,2009-2010,SYLMAR,US,CA,13442 HERRON ST,91342,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002605,0,0,0,5.51,731439457,0,0,0,0,4.5,0,0,0,K V SIX TRUCKING,N,0,2009-2010,GIBBON,US,NE,11600 BUCKEYE ROAD,68840,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,L & S LANT DRAGON TRANS,1002613,0,0,0,5.51,371415565,0,0,0,0,4.5,0,0,0,LYLE L LANT & SHERRI LANT,N,0,2009-2010,RARITAN,US,IL,2 EAST TRENTON,61471-0038,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002616,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,BLUE DIAMOND EXPRESS LLC,N,0,2009-2010,MISSION,US,TX,9711 N MOOREFIELD RD,78574,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,750,Y,750,0,u,N,5,u,0,A,N,0,VALENCIA PRODUCE,1002619,0,0,0,5.51,330988285,0,0,0,0,4.5,0,0,0,A V P ENTERPRISES INC,N,0,2009-2010,SAN DIEGO,US,CA,536 7TH AVENUE,92101,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002620,0,0,0,5.51,300038890,0,0,0,0,4.5,0,0,0,KEVAN S ZELL,N,0,2009-2010,HUMMELSTOWN,US,PA,2181 SWATARA CREEK RD,17036,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002625,0,0,0,5.51,260029977,0,0,0,0,4.5,0,0,0,CAB INC,N,2004-10-22,2009-2010,PALMVIEW,US,TX,1000 LOOP 374,78572,2004-06-08,C,C,2004-08-16,2004-06-08,C,0,I,1,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002636,0,0,0,5.51,43592828,0,0,0,0,4.5,0,0,0,POLAR BEAR LOGISTICS,N,0,2009-2010,MIAMI,US,FL,8405 N W 8TH ST # 307,33126,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,JAB TRANSPORT,1002639,0,0,0,5.51,770577014,0,0,0,0,4.5,0,0,0,JUAN A BRIZUELA,N,0,2009-2010,LOMPOC,US,CA,325 NORTH M ST #1,93436,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002642,0,0,0,5.51,651042769,0,0,0,0,4.5,0,0,0,CAMALIS ENTERPRISES INC,N,0,2009-2010,HOMESTEAD,US,FL,25425 SW 157TH AVE,33031,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,N,0,0,1002647,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,FERNANDO ALBERTO VASQUEZ LOPEZ AND FERNANDO VASQUEZ MIRELES,N,0,2009-2010,REYNOSA,MX,TA,AVENIDA BIENESTAR NO 300 LA,88788,0,0,0,0,0,0,0,I,14,14,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,J D & SONS,1002648,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOSE VENTURA HERNANDEZ,N,0,2009-2010,PALMDALE,US,CA,36104 43RD ST,93552,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,I,0,0,1002651,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,FRANCISCO HONORATO CASTILLO,N,0,2009-2010,REYNOSA,MX,TA,LUCIA 100,88900,0,0,0,0,0,0,0,I,7,7,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002656,0,0,0,5.51,752964830,0,0,0,0,4.5,0,0,0,VIGGERS TRANSPORTATION LLC,N,0,2009-2010,SAN ANGELO,US,TX,50 CINNAMON LANE,76901,2013-09-20,N,S,2011-03-25,2013-09-20,N,0,I,8,4,0,0,0,0,20.72,A,Interstate
N,0,u,0,0,u,N,0,u,0,I,I,0,0,1002663,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ALEJANDRO GUTIERREZ GARCIA,N,2004-02-04,2009-2010,GUADALUPE,MX,NL,GUADALUPE PTE #1009,67140,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,SIX GUN TRUCKING,1002677,0,0,0,5.51,300213029,0,0,0,0,4.5,0,0,0,QUINTON CURTIS KRAMER,N,0,2009-2010,WATERTOWN,US,SD,1306 12TH AVE SW,57201,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002680,0,0,0,5.51,813471310,0,0,0,0,4.5,0,0,0,DAVE LIGHT TRUCKING LLC,N,0,2009-2010,POWELL BUTTE,US,OR,14708 SW BUSSETT RD,97753,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002683,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TOTAL FREIGHT SOLUTIONS INC,N,0,2009-2010,MISSISSAUGA,CA,ON,1645 SISMET RD #13,L4W 1Z3,0,0,0,0,0,0,0,I,8,8,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,BRAD MEYER TRUCKING INC,1002693,0,0,0,5.51,431982925,0,0,0,0,4.5,0,0,0,BRADLEY T MEYER,N,0,2009-2010,THEILMAN,US,MN,275 ZUMBRO STREET,55945,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002701,0,0,0,5.51,743019218,0,0,0,0,4.5,0,0,0,CDS BROTHERS TRUCKING CORPORATION,N,0,2009-2010,BROWNSVILLE,US,TX,590 GERALDINE,78526,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,SIERRA TRUCKING,1002705,0,0,0,5.51,522242454,0,0,0,0,4.5,0,0,0,GO GROUP,N,0,2009-2010,OAKDALE,US,CA,8191 LAUGHLIN RD,95361,0,0,0,0,0,0,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,RUM RUM TRANSPORT,1002707,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JERRY GALLEGOS,N,0,2009-2010,WESLACO,US,TX,920 N ILLINOIS,78596,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002716,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ROYAL HOTSHOT SERVICES INC,N,0,2009-2010,FRANKLIN,US,TN,810 CRESCENT CENTER SUITE 320,37067,0,0,0,0,0,0,0,I,24,24,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,SOUTHERN MARINE SALES & SERVICE,1002717,0,0,0,5.51,592207650,0,0,0,0,4.5,0,0,0,TECH III INC,N,0,2009-2010,JACKSONVILLE,US,FL,3913 HICKORY GROVE DR,32277,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,LARRY POWELL ENTERPRISE INC,1002719,0,0,0,5.51,900015941,0,0,0,0,4.5,0,0,0,LARRY E POWELL,N,0,2009-2010,COMMERCE CITY,US,CO,5551 LEYDEN  ST,80022-6736,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,I,I,0,0,1002726,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,INDUSTRIAS CONQUEST S A DE C V,N,0,2009-2010,ZAPOPAN,MX,JA,INDUSTRIA MADERERA # 80,45132,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,I,0,0,1002731,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MIGUEL ANGEL DAWE HUESCA,N,0,2009-2010,MARTINEZ DE LA TORRE,MX,VC,R FLORES MAGON # 402-A,93600,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,N,I,0,D AND R TRUCKING,1002734,0,0,0,5.51,522097873,0,0,0,0,4.5,0,0,0,DOUGLAS ABLE HILL,N,2006-08-16,2009-2010,WARSAW,US,NC,159 GASTON ST,28398,2005-11-03,C,C,2006-01-14,2005-11-03,C,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,0,1002758,0,0,0,5.51,593753888,0,0,0,0,4.5,0,0,0,DENTON TRANSPORT INC,N,0,2009-2010,PALATKA,US,FL,105 BUMPY LANE,32177,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,CLOVERLEAF HOMES,1002765,0,0,0,5.51,582229983,0,0,0,0,4.5,0,0,0,CLOVERLEAF HOUSING INC,N,0,2009-2010,CARTERSVILLE,US,GA,1282 HWY 411 NE,30121,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,5,u,0,I,N,0,A G TRUCKING,1002771,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ALBERTO L GARCIA,N,0,2009-2010,KISSIMMEE,US,FL,2514 BOOMER DR,34744,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002775,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JAMES W SWEET,N,0,2009-2010,PRATTVILLE,US,AL,1066A HIGHWAY 14W,36067,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,CERVANTES TRUCKING,1002776,0,0,0,5.51,554993701,0,0,0,0,4.5,0,0,0,ALBERTO CHAVEZ CERVANTES,N,0,2009-2010,PHELAN,US,CA,7180 ESTERO RD,92371,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,ORRBIT TRUCKING,1002777,0,0,0,5.51,272233096,0,0,0,0,4.5,0,0,0,BRYAN ORR,N,0,2009-2010,COVINGTON,US,GA,235 E DOLLAR CIR,30014,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002782,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LONE STAR AUTO,N,0,2009-2010,SHERMAN,US,TX,BOX 1764,75091,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,0,u,0,A,N,0,HEAVYQUIP,1002789,0,0,0,5.51,650471475,0,0,0,0,4.5,0,0,0,ITR AMERICA LLC,N,0,2009-2010,HOBART,US,IN,6301 NORTHWIND PARKWAY,46342,0,0,0,0,0,0,0,I,6,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,DOUBLE K FARMS & TRUCKING,1002791,0,0,0,5.51,640706309,0,0,0,0,4.5,0,0,0,KENT HODGE,N,0,2009-2010,LAUREL,US,MS,217 HARDY HODGE ROAD,39443,0,0,0,0,0,0,0,I,4,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1002792,0,0,0,5.51,300018687,0,0,0,0,4.5,0,0,0,DIAMOND H TRANSPORTATION INC,N,0,2009-2010,CLARKSON,US,NE,1150 ROAD V,68629-2907,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1002800,0,0,0,5.51,411780280,0,0,0,0,4.5,0,0,0,WHYAMI TRUCKING INC,N,0,2009-2010,LIDGERWOOD,US,ND,212 3RD AVE SW,58053,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002802,0,0,0,5.51,20620564,0,0,0,0,4.5,0,0,0,CEDAR CREEK CONTRACT CARRIERS INC,N,0,2009-2010,ADAIRSVILLE,US,GA,110 HOLCOMB RD,30103,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,ROBERT HAN,1002813,0,0,0,5.51,300004737,0,0,0,0,4.5,0,0,0,MARVIN ROBERT HAN JR,N,0,2009-2010,MESA,US,AZ,8255 E KILAREA,85209,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002818,0,0,0,5.51,208850225,0,0,0,0,4.5,0,0,0,FIRST RESPONSE TOWING & RECOVERY LLC,N,0,2009-2010,VERSAILLES,US,MO,109 SOUTH OAK,65084,2003-04-16,C,0,0,2003-04-16,C,0,I,2,5,0,0,0,0,20.72,B,Intrastate Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,BLACK GOLD TRANSPORT,1002822,0,0,0,5.51,830318933,0,0,0,0,4.5,0,0,0,BENJAMIN BECKERMAN,N,0,2009-2010,GREEN RIVER,US,WY,1220 SOUTH DAKOTA ST,82935,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002827,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CHARLES H HARTER,N,0,2009-2010,HEMET,US,CA,33399 BEVERLY DR,92545,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,JMT COMPANY,1002832,0,0,0,5.51,330962563,0,0,0,0,4.5,0,0,0,JESSIE MEDINA SR,N,0,2009-2010,RIVERSIDE,US,CA,7440 FONT AVE,92501,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,JACOBSON TRUCKING COMPANY,1002842,0,0,0,5.51,823169483,0,0,0,0,4.5,0,0,0,DANIEL JACOBSON,N,0,2009-2010,KANSAS CITY,US,KS,5812 TAUROMEE,66102,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,N,N,0,ZARAGOZA TRUCKING,1002868,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JUAN C ZARAGOZA,N,0,2009-2010,MEXICALI,MX,BN,EJIDO ISLAS AGRARIAS GR A,MEXICO,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002877,0,0,0,5.51,421292319,0,0,0,0,4.5,0,0,0,TODD J MATHISEN,N,0,2009-2010,CYLINDER,US,IA,3341 530TH AVENUE,50528,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002879,0,0,0,5.51,202817279,0,0,0,0,4.5,0,0,0,SCOTT FOWLER INC,N,0,2009-2010,STEWARTSTOWN,US,PA,16608 W LIBERTY RD,17363,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CONNETT TRUCKING,1002890,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MITCH CONNETT,N,0,2009-2010,SANTA CLARITA,US,CA,16053 CALLE HERMOSA,91390-1055,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002893,0,0,0,5.51,330984478,0,0,0,0,4.5,0,0,0,KALALOS ENTERPRISES INC,N,0,2009-2010,CHULA VISTA,US,CA,1783 FERNWOOD RD,91913,2002-10-17,C,C,2002-10-22,2002-10-17,C,0,I,2,2,0,0,0,0,20.72,A,Interstate
N,0,u,0,0,u,N,0,u,0,I,N,0,TRANSPORTES LAGUI,1002896,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LAURA ESTHER GARZA MARTINEZ,N,2004-07-01,2009-2010,N LAREDO,MX,TA,ITURBIDE 4549,MEXICO,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1002899,0,0,0,5.51,752957991,0,0,0,0,4.5,0,0,0,A BEE EXPRESS,N,0,2009-2010,LUBBOCK,US,TX,2511 AVE C,79404,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002917,0,0,0,5.51,640770782,0,0,0,0,4.5,0,0,0,LARRY SLADE,N,0,2009-2010,RALEIGH,US,MS,211 MAGNOLIA DRIVE,39153,2005-05-27,C,S,2005-06-03,2005-05-27,C,0,I,4,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1002931,0,0,0,5.51,30384779,0,0,0,0,4.5,0,0,0,INTERSTATE FREIGHT TRANSPORT INC,N,0,2009-2010,MIRAMAR,US,FL,13300 SW  54 STREET,33027,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002936,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,961690 ALBERTA LTD,N,0,2009-2010,AIRDRIE,CA,AB,1716 WOODSIDE BLVD,T4B 2K1,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
N,0,u,0,0,u,N,0,u,0,I,I,0,GARCIA TRANSPORTES,1002953,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ELADIO GARCIA ARREDONDO,N,2009-01-05,2009-2010,CULIACAN,MX,SI,CALLE MIGUEL HIDALGO # 5662,80080,2008-08-13,C,S,2008-08-18,2008-08-13,C,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,Y,N,0,u,0,N,I,0,0,1002957,0,0,0,5.51,364475947,0,0,0,0,4.5,0,0,0,ONE WAY ENTERPRISES INC,N,0,2009-2010,RIVER GROVE,US,IL,429 BEACH AVENUE,60171,2005-09-20,C,S,2005-09-23,2005-09-20,C,0,I,15,11,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002964,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MORSE TRANSPORTATION,N,0,2009-2010,BLUFFDALE,US,UT,14201 SOUTH 2200 WEST,84065,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
